,Channel,Content,Date Sent,Timestamp
778,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34368,7/6/2021 17:11, 7/06/2021 01:11:03 PM
779,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4306.50,7/6/2021 16:20, 7/06/2021 12:20:04 PM
780,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4307,7/6/2021 16:10, 7/06/2021 12:10:03 PM
781,TickTools S&P500, top 51 percentile buyer Exhaustion confirmed at: 4319.75,7/6/2021 15:46, 7/06/2021 11:46:02 AM
782,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4311.50,7/6/2021 15:16, 7/06/2021 11:16:03 AM
783,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4312.25,7/6/2021 15:06, 7/06/2021 11:06:02 AM
784,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34258,7/6/2021 15:05, 7/06/2021 11:05:02 AM
785,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4313.50,7/6/2021 15:01, 7/06/2021 11:01:04 AM
786,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34267,7/6/2021 15:01, 7/06/2021 11:01:03 AM
787,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34348,7/6/2021 14:51, 7/06/2021 10:51:03 AM
788,TickTools S&P500, top 37 percentile seller Exhaustion confirmed at: 4320,7/6/2021 14:38, 7/06/2021 10:38:03 AM
789,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34359,7/6/2021 14:34, 7/06/2021 10:34:03 AM
790,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4320,7/6/2021 14:34, 7/06/2021 10:34:03 AM
791,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34384,7/6/2021 14:33, 7/06/2021 10:33:03 AM
792,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4322.25,7/6/2021 14:33, 7/06/2021 10:33:02 AM
793,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4325.50,7/6/2021 14:23, 7/06/2021 10:23:03 AM
794,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34438,7/6/2021 14:20, 7/06/2021 10:20:02 AM
795,TickTools S&P500, top 45 percentile buyer Exhaustion confirmed at: 4341,7/2/2021 17:07, 7/02/2021 01:07:02 PM
796,TickTools S&P500, top 60 percentile buyer Exhaustion confirmed at: 4323.50,7/2/2021 13:32, 7/02/2021 09:32:01 AM
797,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34615,7/2/2021 12:45, 7/02/2021 08:45:03 AM
798,TickTools S&P500,  Red Buyer Capitulation Bar triggered 1 min chart at 4324.75,7/2/2021 12:45, 7/02/2021 08:45:02 AM
799,TickTools S&P500, X-TICK top 9 percentile buyer capitulation X-TICK confirmed at: 4298.50,7/1/2021 13:35, 7/01/2021 09:35:01 AM
800,TickTools S&P500, top 54 percentile seller Exhaustion confirmed at: 4286.25,6/30/2021 15:05, 6/30/2021 11:05:01 AM
801,TickTools S&P500,  Y. M. Tick Tools Red Buyer Capitulation Bar triggered 1 min chart at 34222,6/30/2021 13:35, 6/30/2021 09:35:01 AM
802,TickTools S&P500,  Y. M. Tick Tools Yellow Seller Capitulation Bar triggered 1 min chart at 34061,6/30/2021 8:23, 6/30/2021 04:23:01 AM
803,TickTools S&P500,  Yellow Seller Capitulation Bar triggered 1 min chart at 4275,6/30/2021 8:23, 6/30/2021 04:23:01 AM
804,TickTools S&P500, top 61 percentile seller Exhaustion confirmed at: 4284.25,6/29/2021 15:52, 6/29/2021 11:52:01 AM
